agents,confidence_reason,context_id,finite_candidates_1000,finite_candidates_2000,iteration,label_class,map,margin_threshold,margin_vs_static_1000,margin_vs_static_2000,mid_500_used_as_bonus_only,normalized_context_key,oracle_1000,oracle_2000,primary_budget_ms,seed,sentinel_budget_ms,stable_static_or_abstain,stress_250_used_for_training_gate,target_candidate_id,traffic_before_hash_full,train_weight,training_eligible
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s149|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.009124537609999983,-0.009124537609999983,True,maze-32-32-4|a100|s149|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,149,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,1.912454,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s149|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,-0.009124537609999983,-0.009124537609999983,True,maze-32-32-4|a100|s149|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,149,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.087546,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s150|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.0025,0.0,0.0,True,maze-32-32-4|a100|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,150,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.25,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s150|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.005,0.0,0.0,True,maze-32-32-4|a100|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,150,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.5,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s150|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,0.0,0.0,True,maze-32-32-4|a100|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,150,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,2.0,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s151|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.0025,-0.027013251790000137,-0.027013251790000137,True,maze-32-32-4|a100|s151|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,151,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,3.701325,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s151|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.027013251790000137,-0.027013251790000137,True,maze-32-32-4|a100|s151|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,151,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,3.701325,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s151|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.01,-0.027013251790000137,-0.027013251790000137,True,maze-32-32-4|a100|s151|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,151,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,3.701325,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s152|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.0025,-0.04287190082999981,-0.04287190082999981,True,maze-32-32-4|a100|s152|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,152,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,5.0,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s152|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.04287190082999981,-0.04287190082999981,True,maze-32-32-4|a100|s152|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,152,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,5.0,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s152|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.01,-0.04287190082999981,-0.04287190082999981,True,maze-32-32-4|a100|s152|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,152,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,5.0,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s153|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.0025,-0.16635470284999987,-0.16635470284999987,True,maze-32-32-4|a100|s153|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,153,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,5.0,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s153|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.16635470284999987,-0.16635470284999987,True,maze-32-32-4|a100|s153|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,153,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,5.0,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s153|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.01,-0.16635470284999987,-0.16635470284999987,True,maze-32-32-4|a100|s153|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,153,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,5.0,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s154|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.0025,-0.0075718015600001465,-0.0075718015600001465,True,maze-32-32-4|a100|s154|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,154,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,1.75718,True
100,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a100|s154|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.0075718015600001465,-0.0075718015600001465,True,maze-32-32-4|a100|s154|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,154,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,1.75718,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s154|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,-0.0075718015600001465,-0.0075718015600001465,True,maze-32-32-4|a100|s154|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,154,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.24282,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s155|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.0025,0.0,0.0,True,maze-32-32-4|a100|s155|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,155,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.25,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s155|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.005,0.0,0.0,True,maze-32-32-4|a100|s155|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,155,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.5,True
100,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a100|s155|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,0.0,0.0,True,maze-32-32-4|a100|s155|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,155,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,2.0,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s146|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.0025,-0.020345879960000035,-0.020345879960000035,True,maze-32-32-4|a50|s146|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,146,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,3.034588,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s146|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.020345879960000035,-0.020345879960000035,True,maze-32-32-4|a50|s146|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,146,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,3.034588,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s146|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.01,-0.020345879960000035,-0.020345879960000035,True,maze-32-32-4|a50|s146|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,146,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,3.034588,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s147|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.0025,-0.00045829514999984333,-0.00045829514999984333,True,maze-32-32-4|a50|s147|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,147,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.20417,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s147|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.005,-0.00045829514999984333,-0.00045829514999984333,True,maze-32-32-4|a50|s147|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,147,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.45417,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s147|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,-0.00045829514999984333,-0.00045829514999984333,True,maze-32-32-4|a50|s147|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,147,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.95417,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s148|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.0025,-0.036138358289999895,-0.036138358289999895,True,maze-32-32-4|a50|s148|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,148,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,4.613836,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s148|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.036138358289999895,-0.036138358289999895,True,maze-32-32-4|a50|s148|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,148,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,4.613836,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s148|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.01,-0.036138358289999895,-0.036138358289999895,True,maze-32-32-4|a50|s148|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,148,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,4.613836,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s149|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.0025,-0.01737756714000005,-0.01737756714000005,True,maze-32-32-4|a50|s149|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,149,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,2.737757,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s149|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.005,-0.01737756714000005,-0.01737756714000005,True,maze-32-32-4|a50|s149|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,149,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,2.737757,True
50,1000/2000 agree on high-margin nonstatic oracle,maze-32-32-4|a50|s149|it0|repair5g55_counterfactual_static_context,7,7,0,stable_high_confidence_nonstatic,maze-32-32-4,0.01,-0.01737756714000005,-0.01737756714000005,True,maze-32-32-4|a50|s149|it0|14650fb0739d0383,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,1000,149,2000,False,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,14650fb0739d0383,2.737757,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s150|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.0025,0.0,0.0,True,maze-32-32-4|a50|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,150,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.25,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s150|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.005,0.0,0.0,True,maze-32-32-4|a50|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,150,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.5,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s150|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,0.0,0.0,True,maze-32-32-4|a50|s150|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,150,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,2.0,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s151|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.0025,0.0,0.0,True,maze-32-32-4|a50|s151|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,151,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.25,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s151|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.005,0.0,0.0,True,maze-32-32-4|a50|s151|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,151,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.5,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s151|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,0.0,0.0,True,maze-32-32-4|a50|s151|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,151,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,2.0,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s152|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.0025,0.0,0.0,True,maze-32-32-4|a50|s152|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,152,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.25,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s152|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.005,0.0,0.0,True,maze-32-32-4|a50|s152|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,152,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.5,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s152|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,0.0,0.0,True,maze-32-32-4|a50|s152|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,152,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,2.0,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s153|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.0025,0.0,0.0,True,maze-32-32-4|a50|s153|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,153,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.25,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s153|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.005,0.0,0.0,True,maze-32-32-4|a50|s153|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,153,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,1.5,True
50,1000/2000 agree or nonstatic margin is too small,maze-32-32-4|a50|s153|it0|repair5g55_counterfactual_static_context,7,7,0,stable_static,maze-32-32-4,0.01,0.0,0.0,True,maze-32-32-4|a50|s153|it0|14650fb0739d0383,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,1000,153,2000,True,False,repair5g2_best_frozen_static_candidate,14650fb0739d0383,2.0,True
