label_id,context_budget_iteration_key,context_no_iteration,map,map_family,agents,seed,budget_ms,iteration,candidate_id,candidate_family,static_flow_candidate,best_fixed_static_candidate,best_family_static_candidate,primary_static_candidate,oracle_candidate,delta_vs_additive,delta_vs_static_flow,delta_vs_best_fixed_static,delta_vs_best_family_static,delta_vs_primary_static_baseline,success_regression_vs_additive,success_regression_vs_static_flow,success_regression_vs_best_fixed_static,success_regression_vs_best_family_static,success_regression_vs_primary_static_baseline,success_gain_vs_primary_static_baseline,both_fail_vs_primary_static_baseline,both_success_vs_primary_static_baseline,opportunity_class,additive_only_gain,static_safe_gain,static_oracle_gap,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g537_static_label_00000000,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_additive_fallback,additive,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000001,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_block_heavy_flow_guard,block_heavy,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000002,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_c_only_f_disabled,c_only,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000003,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_commit_heavy_flow_guard,commit_heavy,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000004,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_flow_decay,flow_decay,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000005,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_high_beta_cap_safe,high_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000006,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_light_cong_light_flow,other_flow,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000007,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_low_beta_high_cap,low_beta,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000008,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_static_flow_shield,static_flow_shield,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000009,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_wait_aggressive,wait_aggressive,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000010,maze-32-32-4|100|146|1000|0,maze-32-32-4|100|146|1000,maze-32-32-4,maze,100,146,1000,0,repair5g59_wait_conservative,wait_conservative,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
g537_static_label_00000011,maze-32-32-4|100|146|2000|0,maze-32-32-4|100|146|2000,maze-32-32-4,maze,100,146,2000,0,repair5g59_additive_fallback,additive,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,repair5g59_low_beta_high_cap,repair5g59_high_beta_cap_safe,repair5g59_additive_fallback,0,0,0,0,0,False,False,False,False,False,False,False,True,D_static_equal,False,False,True,False,False,False,False,False
