g548_probe_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g548_solver_row,probe_materialized,no_probe_reason,panel,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,counts_as_primary_calibration,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g548_probe_00000003,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|2000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short2000_t050_i2_b500,generated_theta::repair5g547_theta_000002,repair5g547_theta_000002,repair5g547_theta_000002,calibration_fulltheta::theta_lambda_flow,maze-32-32-4,maze,50,1206,500,0,True,True,1.22877358491,2605,2120,514.8979,104,5150,5434,-0.0797169811321,-0.0797169811321,False,-0.145754716981,True,a4814b677c6d1180,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.10000000000000001|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.1,0.35,0.75,1,11,1,0,0,1,0,0,50,2000,0,5434,108.68,0,104,0,5150,2.08,40,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short2000_t050_i2,500,2000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short2000_t050_i2,True,
g548_probe_00000004,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|2000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short2000_t050_i2_b500,generated_theta::repair5g547_theta_000005,repair5g547_theta_000005,repair5g547_theta_000005,calibration_fulltheta::theta_lambda_cong,maze-32-32-4,maze,50,1206,500,0,True,True,1.26933962264,2691,2120,507.8995,114,5649,5434,-0.0391509433962,-0.0391509433962,False,-0.145754716981,True,77f3f55aa954d3f,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.3999999999999999|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.4,1,0.35,0.75,1,11,1,0,0,1,0,0,50,2000,0,5434,108.68,0,114,0,5649,2.28,40,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short2000_t050_i2,500,2000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short2000_t050_i2,True,
g548_probe_00000005,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|2000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short2000_t050_i2_b500,generated_theta::repair5g547_theta_000007,repair5g547_theta_000007,repair5g547_theta_000007,calibration_fulltheta::theta_alpha_flow_wait_progress,maze-32-32-4,maze,50,1206,500,0,True,True,1.23632075472,2621,2120,616.0469,151,11683,5434,-0.0721698113208,-0.0721698113208,False,-0.145754716981,True,b5a183b18079a70d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.2|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.2,0.95,1,1,1,0.35,0.75,1,11,1,0,0,1,0,0,50,2000,0,5434,108.68,0,151,0,11683,3.02,40,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short2000_t050_i2,500,2000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short2000_t050_i2,True,
g548_probe_00000006,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|2000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short2000_t050_i2_b500,generated_theta::repair5g547_theta_000013,repair5g547_theta_000013,repair5g547_theta_000013,calibration_fulltheta::goal_projection_mode,maze-32-32-4,maze,50,1206,500,0,True,True,1.16273584906,2465,2120,490.0991,102,5050,5434,-0.145754716981,-0.145754716981,True,-0.145754716981,True,562c13d7a176a2bc,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=agent_progress|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,0,1,0,1,0,0,50,2000,0,5434,108.68,0,102,0,5050,2.04,40,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short2000_t050_i2,500,2000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short2000_t050_i2,True,
g548_probe_00000000,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|250|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short250_t050_i2_b500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,250.4418,89,4400,5434,,,False,,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,1,0,0,50,250,0,5434,108.68,0,89,0,4400,1.78,5,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short250_t050_i2,500,250,0.5,2,True,maze-32-32-4|50|1206|500|c0_short250_t050_i2,True,
g548_probe_00000001,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|250|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short250_t050_i2_b500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,250.0129,20,950,5434,,,False,,True,29737bed70c56f0d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,1,0,0,50,250,0,5434,108.68,0,20,0,950,0.4,5,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short250_t050_i2,500,250,0.5,2,True,maze-32-32-4|50|1206|500|c0_short250_t050_i2,True,
g548_probe_00000002,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|250|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short250_t050_i2_b500,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,250.3467,18,850,5434,,,False,,True,fbcf27bf34de68c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,1,0,0,50,250,0,5434,108.68,0,18,0,850,0.36,5,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short250_t050_i2,500,250,0.5,2,True,maze-32-32-4|50|1206|500|c0_short250_t050_i2,True,
g548_probe_00000003,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|250|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short250_t050_i2_b500,generated_theta::repair5g547_theta_000002,repair5g547_theta_000002,repair5g547_theta_000002,calibration_fulltheta::theta_lambda_flow,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,249.2652,11,500,5434,,,False,,True,a4814b677c6d1180,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.10000000000000001|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.1,0.35,0.75,1,11,1,0,0,1,0,0,50,250,0,5434,108.68,0,11,0,500,0.22,5,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short250_t050_i2,500,250,0.5,2,True,maze-32-32-4|50|1206|500|c0_short250_t050_i2,True,
g548_probe_00000004,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|250|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short250_t050_i2_b500,generated_theta::repair5g547_theta_000005,repair5g547_theta_000005,repair5g547_theta_000005,calibration_fulltheta::theta_lambda_cong,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,249.4428,8,350,5434,,,False,,True,77f3f55aa954d3f,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.3999999999999999|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.4,1,0.35,0.75,1,11,1,0,0,1,0,0,50,250,0,5434,108.68,0,8,0,350,0.16,5,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short250_t050_i2,500,250,0.5,2,True,maze-32-32-4|50|1206|500|c0_short250_t050_i2,True,
g548_probe_00000005,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|250|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short250_t050_i2_b500,generated_theta::repair5g547_theta_000007,repair5g547_theta_000007,repair5g547_theta_000007,calibration_fulltheta::theta_alpha_flow_wait_progress,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,249.8761,14,650,5434,,,False,,True,b5a183b18079a70d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.2|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.2,0.95,1,1,1,0.35,0.75,1,11,1,0,0,1,0,0,50,250,0,5434,108.68,0,14,0,650,0.28,5,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short250_t050_i2,500,250,0.5,2,True,maze-32-32-4|50|1206|500|c0_short250_t050_i2,True,
g548_probe_00000006,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|250|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short250_t050_i2_b500,generated_theta::repair5g547_theta_000013,repair5g547_theta_000013,repair5g547_theta_000013,calibration_fulltheta::goal_projection_mode,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,272.2714,1,0,5434,,,False,,True,562c13d7a176a2bc,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=agent_progress|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,0,1,0,1,0,0,50,250,0,5434,108.68,0,1,0,0,0.02,5,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short250_t050_i2,500,250,0.5,2,True,maze-32-32-4|50|1206|500|c0_short250_t050_i2,True,
g548_probe_00000000,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|5000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short5000_t050_i2_b500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,maze-32-32-4,maze,50,1206,500,0,True,True,1.30849056604,2774,2120,318.8947,135,8587,5434,0,0,False,-0.145754716981,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,1,0,0,50,5000,0,5434,108.68,0,135,0,8587,2.7,100,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short5000_t050_i2,500,5000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short5000_t050_i2,True,
g548_probe_00000001,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|5000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short5000_t050_i2_b500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,maze-32-32-4,maze,50,1206,500,0,False,False,,,2120,5039.1688,1125,210397,5434,,,False,-0.145754716981,True,29737bed70c56f0d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,1,0,0,50,5000,0,5434,108.68,0,1125,0,210397,22.5,100,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short5000_t050_i2,500,5000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short5000_t050_i2,True,
g548_probe_00000002,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|5000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short5000_t050_i2_b500,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,maze-32-32-4,maze,50,1206,500,0,True,True,1.21179245283,2569,2120,521.3543,102,5050,5434,-0.0966981132075,-0.0966981132075,False,-0.145754716981,True,fbcf27bf34de68c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,1,0,0,50,5000,0,5434,108.68,0,102,0,5050,2.04,100,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short5000_t050_i2,500,5000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short5000_t050_i2,True,
g548_probe_00000003,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|5000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short5000_t050_i2_b500,generated_theta::repair5g547_theta_000002,repair5g547_theta_000002,repair5g547_theta_000002,calibration_fulltheta::theta_lambda_flow,maze-32-32-4,maze,50,1206,500,0,True,True,1.22877358491,2605,2120,502.1101,104,5150,5434,-0.0797169811321,-0.0797169811321,False,-0.145754716981,True,a4814b677c6d1180,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0.10000000000000001|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.1,0.35,0.75,1,11,1,0,0,1,0,0,50,5000,0,5434,108.68,0,104,0,5150,2.08,100,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short5000_t050_i2,500,5000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short5000_t050_i2,True,
g548_probe_00000004,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|5000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short5000_t050_i2_b500,generated_theta::repair5g547_theta_000005,repair5g547_theta_000005,repair5g547_theta_000005,calibration_fulltheta::theta_lambda_cong,maze-32-32-4,maze,50,1206,500,0,True,True,1.26933962264,2691,2120,522.5727,114,5649,5434,-0.0391509433962,-0.0391509433962,False,-0.145754716981,True,77f3f55aa954d3f,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.3999999999999999|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.4,1,0.35,0.75,1,11,1,0,0,1,0,0,50,5000,0,5434,108.68,0,114,0,5649,2.28,100,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short5000_t050_i2,500,5000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short5000_t050_i2,True,
g548_probe_00000005,new_g548_real_budget_calibration_solver_row,True,True,maze-32-32-4|50|1206|5000|0|14650fb0739d0383,maze-32-32-4|a50|s1206|it0|g548_budget_calibration_maze_32_32_4_a50_s1206_hc0_short5000_t050_i2_b500,generated_theta::repair5g547_theta_000007,repair5g547_theta_000007,repair5g547_theta_000007,calibration_fulltheta::theta_alpha_flow_wait_progress,maze-32-32-4,maze,50,1206,500,0,True,True,1.23632075472,2621,2120,567.6868,151,11683,5434,-0.0721698113208,-0.0721698113208,False,-0.145754716981,True,b5a183b18079a70d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.2|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.2,0.95,1,1,1,0.35,0.75,1,11,1,0,0,1,0,0,50,5000,0,5434,108.68,0,151,0,11683,3.02,100,0.25,1,0.3,False,False,False,False,False,True,True,,primary,c0_short5000_t050_i2,500,5000,0.5,2,True,maze-32-32-4|50|1206|500|c0_short5000_t050_i2,True,
