aaai_ready,agents,candidate_id,candidate_recognized,context_id,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,forbidden_feature_audit_passed,is_best_candidate_in_context,iteration,map,method,normalized_context_key,oracle_gap_vs_static,phase5p5_allowed,phase6_allowed,probe_expanded_nodes,probe_feasible,probe_low_level_pibt_calls,probe_lower_bound,probe_runtime_ms,probe_solution_found,probe_sum_of_loss,probe_sum_of_loss_ratio,resolved_candidate_id,scen,schema_version,seed,short_budget_ms,trace_event_count,traffic_before_hash_full,updateparams_fingerprint,updateparams_hash
False,50,repair5g59_static_abstain_candidate,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0239064089522,0,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,369.4357,True,2320,1.18006103764,repair5g59_static_abstain_candidate,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
False,50,repair5g59_static_flow_shield,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0239064089522,0,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,288.8433,True,2320,1.18006103764,repair5g59_static_flow_shield,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,29737bed70c56f0d
False,50,repair5g59_wait_aggressive,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0274669379451,-0.00356052899288,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,354.3694,True,2313,1.17650050865,repair5g59_wait_aggressive,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=1|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,1adae8b415a845e4
False,50,repair5g59_wait_conservative,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0432349949135,-0.0193285859613,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,656.5323,True,2282,1.16073245168,repair5g59_wait_conservative,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.5|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.5|alpha_cong_wait_nonprogress=0.5|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,421aa7c6efea31b2
False,50,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0218718209563,0.00203458799593,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,670.2757,True,2324,1.18209562564,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=0.90000000000000002|alpha_block=1.5|alpha_wait_spillover=0.45000000000000001|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.90000000000000002|alpha_cong_commit_nonprogress=0.90000000000000002|alpha_cong_block=1.5|alpha_cong_wait_progress=0.45000000000000001|alpha_cong_wait_nonprogress=0.45000000000000001|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.45000000000000001|max_flow_shield=0.75,9ff3c9ad2ee66dff
False,50,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0269582909461,-0.0030518819939,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,709.8639,True,2314,1.17700915565,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.2|alpha_block=1.1499999999999999|alpha_wait_spillover=0.69999999999999996|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2|alpha_cong_commit_nonprogress=1.2|alpha_cong_block=1.1499999999999999|alpha_cong_wait_progress=0.69999999999999996|alpha_cong_wait_nonprogress=0.69999999999999996|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.55000000000000004|max_flow_shield=0.75,c75a028b5f4a7c6a
False,50,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0432349949135,-0.0193285859613,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,552.4607,True,2282,1.16073245168,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.5|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.5|alpha_cong_wait_nonprogress=0.5|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,421aa7c6efea31b2
False,50,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.03001017294,-0.00610376398779,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,446.7688,True,2308,1.17395727365,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.2|alpha_block=1.3500000000000001|alpha_wait_spillover=0.69999999999999996|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2|alpha_cong_commit_nonprogress=1.2|alpha_cong_block=1.3500000000000001|alpha_cong_wait_progress=0.69999999999999996|alpha_cong_wait_nonprogress=0.69999999999999996|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,9b48cf492afeeb50
False,50,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0452695829095,-0.0213631739573,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,438.8326,True,2278,1.15869786368,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=0.90000000000000002|alpha_block=1.3999999999999999|alpha_wait_spillover=0.45000000000000001|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.90000000000000002|alpha_cong_commit_nonprogress=0.90000000000000002|alpha_cong_block=1.3999999999999999|alpha_cong_wait_progress=0.45000000000000001|alpha_cong_wait_nonprogress=0.45000000000000001|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,178dfc12fcd194e0
False,50,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0254323499491,-0.00152594099695,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,427.6718,True,2317,1.17853509664,repair5g518_grid_c1p20_b1p15_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.2|alpha_block=1.1499999999999999|alpha_wait_spillover=0.69999999999999996|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2|alpha_cong_commit_nonprogress=1.2|alpha_cong_block=1.1499999999999999|alpha_cong_wait_progress=0.69999999999999996|alpha_cong_wait_nonprogress=0.69999999999999996|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,bd71bc939325964
False,50,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0437436419125,-0.0198372329603,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,430.3783,True,2281,1.16022380468,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.34999999999999998|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.34999999999999998|alpha_cong_wait_nonprogress=0.34999999999999998|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,56312cfff2c6681d
False,50,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,True,maze-32-32-4|a50|s146|it0|repair5g518_full_primary_budget_1000ms_static_context,-0.0437436419125,-0.0198372329603,True,False,0,maze-32-32-4,repair5g518_full_primary_budget_1000ms_static_context,maze-32-32-4|a50|s146|it0|14650fb0739d0383,-0.0223804679552,False,False,88,True,4350,1966,424.3685,True,2281,1.16022380468,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,maze-32-32-4-random-146.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,146,1000,4594,14650fb0739d0383,alpha_commit=0.90000000000000002|alpha_block=1.6499999999999999|alpha_wait_spillover=0.45000000000000001|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.90000000000000002|alpha_cong_commit_nonprogress=0.90000000000000002|alpha_cong_block=1.6499999999999999|alpha_cong_wait_progress=0.45000000000000001|alpha_cong_wait_nonprogress=0.45000000000000001|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,96f51b302b80b70
